course_id,department,enroll,weekdays,start,end,location,capacity,instructor
4427,CSM,41,W,5:45 PM,9:05 PM,Hanson Hall 1-111,48,"Bourgerie, Larry David"
4428,CSM,16,T,6:00 PM,8:45 PM,Carlson School of Mgmt 1-136,15,"Kleiner, Morris M"
4429,CSM,43,W,5:45 PM,9:05 PM,Carlson School of Mgmt L-122,39,"Budd, John W."
4430,CSM,52,MW,1:45 PM,3:25 PM,Carlson School of Mgmt 2-21508:00 AM 09:40 AM Th Carlson School of Mgmt 2-215,66,"Ben-Ner, Avner; Noh, Ki Bum"
4431,CSM,21,M,5:45 PM,9:05 PM,Carlson School of Mgmt L-12605:45 PM 09:05 PM Th Carlson School of Mgmt L-126,35,"Ben-Ner, Avner; Noh, Ki Bum"
4432,CSM,53,MW,3:45 PM,5:25 PM,Carlson School of Mgmt 2-21509:55 AM 11:35 AM Th Carlson School of Mgmt 2-215,60,"Manchester, Colleen Flaherty; Li, Vivian"
4433,CSM,53,MW,9:55 AM,11:35 AM,Carlson School of Mgmt 2-215,66,"Kammeyer-Mueller, John Daniel"
4434,CSM,22,W,5:45 PM,9:05 PM,Carlson School of Mgmt 1-147,39,"Kammeyer-Mueller, John Daniel"
4435,CSM,32,T,5:45 PM,9:05 PM,Carlson School of Mgmt 1-135,39,"Tubre, Travis"
4436,CSM,29,T,5:45 PM,9:05 PM,Carlson School of Mgmt 1-135,39,"Tubre, Travis"
4437,CSM,23,M,5:45 PM,9:05 PM,Hanson Hall 1-109,39,"Leone, Robert"
4438,CSM,34,W,5:45 PM,9:05 PM,Carlson School of Mgmt 1-114,0,"Doepner-Hove, Stacy"
4439,CSM,54,Th,12:00 PM,1:30 PM,Anderson Hall 210,65,"Doepner-Hove, Stacy"
4440,CD,50,TTh,11:15 AM,12:30 PM,Rapson Hall 56,50,"Stover, Emily C"
4441,CD,48,F,10:10 AM,12:05 PM,Rapson Hall 56,32,"Yust, Becky L"
4442,CD,8,TTh,12:50 PM,2:30 PM,McNeal Hall 316,8,"Hemmis, Patricia"
4443,CD,128,TTh,8:45 AM,10:00 AM,McNeal Hall 33,150,"Hemmis, Patricia"
4444,CD,24,W,11:45 AM,12:35 PM,McNeal Hall 250,3,"Brown, Anne Brownfield"
4445,CD,28,W,9:35 AM,10:25 AM,McNeal Hall 262,3,"You, Jiye"
4446,CD,23,W,10:40 AM,11:30 AM,McNeal Hall 262,3,"Seo, Yun Ha"
4447,CD,28,T,10:40 AM,11:30 AM,McNeal Hall 262,3,"Ott, Ronald Henry"
4448,CD,25,Th,10:40 AM,11:30 AM,McNeal Hall 262,3,"Rajcic, Karen"
4449,CD,60,MW,11:45 AM,1:40 PM,McNeal Hall 33,125,"Hokanson, Brad"
4450,CD,2,MW,11:45 AM,1:40 PM,McNeal Hall 33,15,"Hokanson, Brad"
4451,CD,20,T,10:40 AM,12:35 PM,McNeal Hall 250,20,"McElvain, Jean E"
4452,CD,37,M,3:00 PM,4:40 PM,McNeal Hall 10,3,"Lopez, Valeria"
4453,CD,30,TTh,3:00 PM,4:55 PM,McNeal Hall 144,28,"Lawton, Debra Lynn"
4454,CD,27,TTh,6:15 PM,8:10 PM,McNeal Hall 144,28,"Lawton, Debra Lynn"
4455,CD,25,TTh,6:15 PM,8:10 PM,McNeal Hall 146,18,"Donnelly, McLean W"
4456,CD,28,T,1:55 PM,2:45 PM,McNeal Hall 310,28,"Nagle, Heather"
4457,CD,22,Th,10:40 AM,11:30 AM,McNeal Hall 310,28,"Hruska, Elizabeth Suzanne"
4458,CD,28,W,9:05 AM,9:55 AM,Bruininks Hall 144,28,"Branyon, Kara Marie"
4459,CD,15,F,9:05 AM,9:55 AM,Rapson Hall 9,28,"Sorensen, Siri Anna"
4460,CD,17,M,6:20 PM,8:50 PM,Rapson Hall 109,18,"Moran, Bill"
4461,CD,17,T,6:20 PM,8:50 PM,Rapson Hall 109,20,"Oliphant, Thomas Arthur"
4462,CD,16,F,9:05 AM,2:05 PM,Rapson Hall 109,16,"Oliphant, Thomas Arthur"
4463,CD,15,T,1:25 PM,3:55 PM,1425 University Ave 75,21,"Muratake, Satoko"
4464,CD,31,F,9:35 AM,12:35 PM,McNeal Hall 310,37,"Hadjiyanni, Tasoulla"
4465,CD,3,F,9:35 AM,12:35 PM,McNeal Hall 310,3,"Hadjiyanni, Tasoulla"
4466,CD,4,F,1:30 PM,3:10 PM,McNeal Hall 250,20,"Bruin, Marilyn J"
4467,CD,11,M,3:00 PM,5:45 PM,McNeal Hall 310,20,"Hokanson, Brad"
4468,CD,7,T,3:00 PM,5:45 PM,McNeal Hall 250,20,"DeLong, Marilyn R"
4469,CD,34,TTh,4:00 PM,5:15 PM,Rapson Hall 45,36,"Chevalier, Tony; Smoot, Amanda Barbara"
4470,CD,129,MW,11:15 AM,12:30 PM,Blegen Hall 10,130,"Miller, Kristine Frances; Smoot, Amanda Barbara"
4471,CD,18,MW,9:05 AM,11:00 AM,Rapson Hall 9,22,"Larson, John Alfred; Agee, Bradley Steele; Navratil, Tiffani F; Smoot, Amanda Barbara"
4472,CD,19,TTh,4:00 PM,5:55 PM,Rapson Hall 9,22,"Koepke, John Albert; Smoot, Amanda Barbara"
4473,CD,15,TTh,9:05 AM,11:00 AM,Rapson Hall 3309:05 AM 11:00 AM TTh Rapson Hall 9,17,"deBritto, Vincent P"
4474,CD,29,MW,6:00 PM,7:00 PM,1425 University Ave 175,50,"Agee, Bradley Steele"
4475,CD,29,MW,7:10 PM,8:00 PM,1425 University Ave 175,50,"Agee, Bradley Steele"
4476,CD,48,TTh,4:00 PM,5:15 PM,Bruininks Hall 131B,51,"deBritto, Vincent P"
4477,CD,11,MW,9:05 AM,11:00 AM,Cooke Hall 215,20,"Koepke, John Albert; Rossi-Mastracci, Jessica"
4478,CD,12,Th,3:35 PM,5:30 PM,1425 University Ave 75,30,"Montgomery, Andrew John"
4479,CD,12,M,5:00 PM,6:00 PM,Rapson Hall 33,30,"Montgomery, Andrew John"
4480,CD,15,W,5:45 PM,8:15 PM,Rapson Hall 43,26,"Protti, Piero"
4481,CD,1,TTh,4:00 PM,5:15 PM,Bruininks Hall 131B,10,"deBritto, Vincent P"
4482,CD,10,TTh,2:30 PM,3:45 PM,Rapson Hall 33,30,"Runck, Bryan Christopher"
4483,CD,11,MWF,1:30 PM,5:30 PM,Rapson Hall 235,30,"Krinke, Rebecca Jean; Siebenaler-Ransom, Anthony J"
4484,CD,4,TTh,9:05 AM,11:00 AM,Rapson Hall 3309:05 AM 11:00 AM TTh Rapson Hall 9,11,"deBritto, Vincent P"
4485,CD,9,TTh,11:15 AM,12:30 PM,Mechanical Engineering 221,30,"Siebenaler-Ransom, Anthony J"
4486,CD,9,F,9:05 AM,12:05 PM,Murphy Hall 228,30,"Shaw, Daniel Byron"
4487,CD,11,MW,9:05 AM,11:00 AM,Cooke Hall 215,28,"Koepke, John Albert; Rossi-Mastracci, Jessica"
4488,CD,10,MWF,1:30 PM,5:30 PM,Rapson Hall 310,15,"Rossi-Mastracci, Jessica"
4489,CD,12,MWF,1:30 PM,5:30 PM,Rapson Hall 315,15,"Mehta, Mayur"
4490,CD,9,MWF,1:30 PM,5:30 PM,Rapson Hall 320,15,"Blaseg, Jonathan Joseph Baudler; Blaseg, Rachel Baudler"
4491,CD,19,Th,9:05 AM,9:55 AM,Rapson Hall 3510:10 AM 12:05 PM Th Rapson Hall 35,20,"Musacchio, Laura R"
4492,CD,18,T,10:10 AM,12:05 PM,Rapson Hall 35,30,"Krinke, Rebecca Jean"
4493,CD,15,MW,9:05 AM,11:00 AM,Mechanical Engineering 221,30,"Favour, Joseph Richard"
4494,CD,16,TTh,1:25 PM,3:20 PM,Amundson Hall 156,30,"Mehta, Mayur; Rossi-Mastracci, Jessica"
4495,CD,169,Th,2:30 PM,3:20 PM,10 Church Street SE 100,280,"Christenson, Mike"
4496,CD,19,TTh,3:45 PM,5:45 PM,Lab TBA,20,"Christenson, Mike"
4497,CD,20,TTh,3:45 PM,5:45 PM,Lab TBA,20,"Christenson, Mike"
4498,CD,20,TTh,3:45 PM,5:45 PM,Lab TBA,20,"Christenson, Mike"
4499,CD,20,TTh,3:45 PM,5:45 PM,Lab TBA,20,"Christenson, Mike"
4500,CD,20,TTh,3:45 PM,5:45 PM,Lab TBA,20,"Christenson, Mike"
4501,CD,19,TTh,6:00 PM,8:00 PM,Lab TBA,20,"Christenson, Mike"
4502,CD,16,TTh,6:00 PM,8:00 PM,Lab TBA,20,"Christenson, Mike"
4503,CD,16,TTh,6:00 PM,8:00 PM,Lab TBA,20,"Christenson, Mike"
4504,CD,19,TTh,3:45 PM,5:45 PM,Lab TBA,20,"Christenson, Mike"
4505,CD,23,MW,8:00 AM,9:55 AM,Rapson Hall 58,25,"Dalsin, Molly Christine; Gu, Xiaohan"
4506,CD,24,MW,10:10 AM,12:05 PM,Rapson Hall 58,25,"Van Gessel, Amy Joann"
4507,CD,21,MW,6:10 PM,8:05 PM,Rapson Hall 58,25,"Tapp, Isaac J"
4508,CD,25,TTh,9:05 AM,11:00 AM,Rapson Hall 58,25,"Greene III, John Patrick"
4509,CD,18,TTh,6:10 PM,8:05 PM,Rapson Hall 58,25,"Stark, Christina Elyse"
4510,CD,22,TTh,4:00 PM,5:55 PM,Rapson Hall 58,25,"Gordon, Michael Alan"
4511,CD,21,MWF,2:25 PM,5:25 PM,Rapson Hall 251,18,"Lindt, Gayla Jean; Tambornino, Mark Edward; Wright, Theodore"
4512,CD,19,TTh,2:25 PM,5:25 PM,Rapson Hall 251,18,"Lindt, Gayla Jean; Rhoades, Todd James"
4513,CD,19,TTh,2:25 PM,5:25 PM,Rapson Hall 251,18,"Hadziomerovic, Dzenita; Lindt, Gayla Jean"
4514,CD,17,MF,1:25 PM,4:25 PM,Rapson Hall 251,18,"Bjornberg, Michael Jame; Lindt, Gayla Jean"
4515,CD,18,TTh,2:25 PM,5:25 PM,Rapson Hall 251,18,"Karlberg, Hans-Christian John; Lindt, Gayla Jean"
4516,CD,19,MF,1:25 PM,5:25 PM,Rapson Hall 251,18,"Guzowski-Lindbeck, Mary M; Lindt, Gayla Jean"
4517,CD,13,MW,2:30 PM,6:30 PM,Rapson Hall 251,18,"Lindt, Gayla Jean; Tambornino, Mark Edward"
4518,CD,16,MWF,1:25 PM,5:30 PM,Lab TBA,100,"Srivastava, Malini"
4519,CD,15,MWF,1:25 PM,5:30 PM,Virtual Space NOROOMREQD,20,"Ganser, Robert Jon"
4520,CD,16,MWF,1:25 PM,5:30 PM,Virtual Space NOROOMREQD,20,"Daley, Samuel Patrick"
4521,CD,15,MWF,1:25 PM,5:30 PM,Virtual Space NOROOMREQD,20,"Prosser, Cara Guy"
4522,CD,27,M,6:30 PM,9:00 PM,Rapson Hall 33,25,"Duch, Darin L"
4523,CD,47,T,6:00 PM,8:30 PM,McNeal Hall 305,45,"Delwiche, Benjamin Lee"
4524,CD,11,TTh,9:45 AM,11:00 AM,Rapson Hall 100,12,"Ferguson, Robert P"
4525,CD,11,T,1:25 PM,2:15 PM,Rapson Hall 109,12,"Ferguson, Robert P"
4526,CD,126,TTh,9:45 AM,11:00 AM,Rapson Hall 100,180,"Ferguson, Robert P"
4527,CD,25,T,2:30 PM,3:20 PM,Rapson Hall 58,25,"Ferguson, Robert P"
4528,CD,26,F,9:05 AM,9:55 AM,Akerman Hall 211,25,"Ferguson, Robert P"
4529,CD,79,MWF,8:00 AM,8:50 AM,Rapson Hall 56,100,"Rader, Phillip"
4530,CD,3,TTh,11:15 AM,12:30 PM,Rapson Hall 100,15,"Wheeler, James Anthony"
4531,CD,3,Th,1:25 PM,2:15 PM,Rapson Hall 35,14,"Wheeler, James Anthony"
4532,CD,164,TTh,11:15 AM,12:30 PM,Rapson Hall 100,180,"Wheeler, James Anthony"
4533,CD,25,F,10:10 AM,11:00 AM,Rapson Hall 45,25,"Wheeler, James Anthony"
4534,CD,21,Th,3:35 PM,4:25 PM,Rapson Hall 100,25,"Wheeler, James Anthony"
4535,CD,25,Th,2:30 PM,3:20 PM,Rapson Hall 58,25,"Wheeler, James Anthony"
4536,CD,22,F,11:15 AM,12:05 PM,Rapson Hall 58,25,"Wheeler, James Anthony"
4537,CD,25,Th,1:25 PM,2:15 PM,Cooke Hall 215,25,"Wheeler, James Anthony"
4538,CD,22,F,9:05 AM,9:55 AM,Rapson Hall 58,25,"Wheeler, James Anthony"
4539,CD,24,Th,1:25 PM,2:15 PM,Amundson Hall 116,25,"Wheeler, James Anthony"
4540,CD,3,Th,9:00 AM,11:00 AM,Room TBA,20,"Dubrow, Gail Lee"
4541,CD,13,MWF,1:25 PM,5:30 PM,Lab TBA,70,"Newsom, Jennifer"
4542,CD,12,MWF,1:25 PM,5:30 PM,Room TBA,13,"Ebbighausen, Nina"
4543,CD,11,MWF,1:25 PM,5:30 PM,Room TBA,13,"Winden, Daniel Gerhardt"
4544,CD,12,MWF,1:25 PM,5:30 PM,Room TBA,13,"Mufreh, Athar A"
4545,CD,10,W,6:10 PM,8:40 PM,Rapson Hall 45,10,"Fogg, Monica"
4546,CD,25,TTh,11:15 AM,12:30 PM,Rapson Hall 58,25,"McQuade, Martha Wilha"
4547,CD,41,TTh,1:00 PM,2:15 PM,Rapson Hall 43,50,"Sandler, Daniela"
4548,CD,19,TTh,1:00 PM,2:15 PM,Rapson Hall 58,25,"Solomonson, Katherine Mary"
4549,CD,78,MW,9:45 AM,11:00 AM,Rapson Hall 45,73,"Handeen, Dan"
4550,CD,52,TTh,2:30 PM,3:45 PM,Rapson Hall 43,55,"Smith, Patrick Ashley"
4551,CD,52,TTh,4:00 PM,5:15 PM,Rapson Hall 43,60,"Cronin, Meghan M"
4552,CD,6,F,9:05 AM,12:05 PM,Rapson Hall 35,10,"Grover, Todd Andreas"
4553,CD,13,MWF,1:25 PM,5:30 PM,Lab TBA,50,"Robinson, Julia Williams; Treinen, Daniel L"
4554,CD,12,MWF,1:25 PM,5:30 PM,Lab TBA,13,"Kehl, James; Madson, Nat P"
4555,CD,15,MWF,1:25 PM,5:30 PM,Lab TBA,13,"Grover, Todd Andreas; Wolf Scott, Angela"
4556,CD,10,W,6:10 PM,8:40 PM,Rapson Hall 45,10,"Fogg, Monica"
4557,CD,19,T,6:00 PM,8:40 PM,Rapson Hall 43,15,"Terzich, Alex"
4558,CD,34,MW,11:15 AM,12:30 PM,Rapson Hall 56,40,"Misakyan, Vahan"
4559,CD,20,TTh,9:45 AM,11:00 AM,Akerman Hall 327,30,"Sandler, Daniela"
4560,CD,13,TTh,1:00 PM,2:15 PM,Rapson Hall 58,15,"Solomonson, Katherine Mary"
4561,CD,20,TTh,11:15 AM,12:30 PM,Rapson Hall 43,50,"Mans, Jacob"
4562,CD,30,TTh,9:45 AM,11:00 AM,Rapson Hall 43,50,"Mans, Jacob"
4563,CD,29,TTh,8:15 AM,9:30 AM,Rapson Hall 43,50,"Davis, Kirk Thomas"
4564,CD,18,MW,9:45 AM,11:00 AM,Rapson Hall 109,18,"Hsieh, Lisa L."
4565,CD,30,TTh,1:00 PM,2:15 PM,Rapson Hall 45,60,"Malmberg, Catherine"
4566,CD,6,T,9:45 AM,12:30 PM,Rapson Hall 109,15,"Donofrio, Gregory"
4567,CD,7,F,9:05 AM,12:05 PM,Rapson Hall 35,10,"Grover, Todd Andreas"
4568,CD,8,TTh,11:15 AM,12:30 PM,Northrop Memorial Aud 110,18,"Cuellar, Gabriel Andres"
4569,CD,19,MWF,1:25 PM,5:30 PM,Lab TBA,60,"Lindt, Gayla Jean; Wingate, Christopher Robert"
4570,CD,19,F,10:10 AM,12:05 PM,Lab TBA,60,"Christenson, Mike; Lindt, Gayla Jean; Wingate, Christopher Robert"
4571,CD,10,MWF,1:25 PM,5:30 PM,Room TBA,45,"Jara, Cynthia"
4572,CD,9,MWF,1:25 PM,5:30 PM,Virtual Space NOROOMREQD,20,"Amosson, Aaron"
4573,CD,10,MWF,1:25 PM,5:30 PM,Virtual Space NOROOMREQD,20,"Pechaty, Victor"
4574,CD,11,MWF,1:25 PM,5:30 PM,Lab TBA,50,"Mans, Jacob"
4575,CD,11,MWF,1:25 PM,5:30 PM,Lab TBA,11,"Misakyan, Vahan"
4576,CD,11,MWF,1:25 PM,5:30 PM,Lab TBA,11,"Cuellar, Gabriel Andres"
4577,CD,12,MWF,1:25 PM,5:30 PM,Lab TBA,12,"Malmberg, Catherine"
4578,CD,22,Th,2:30 PM,5:30 PM,Rapson Hall 109,15,"Pierce, Douglas"
4579,CD,14,T,2:30 PM,5:00 PM,Rapson Hall 109,15,"Macdonagh, L Peter; Strong, Richard B."
4580,CP,10,W,1:25 PM,3:20 PM,Weaver-Densford Hall W7-193,20,"Birnbaum PhD, Angela K"
4581,CP,6,W,12:20 PM,1:10 PM,Moos Health Sci Tower 1-451,20,"Prabha, Swayam"
4582,CP,6,M,10:10 AM,12:05 PM,Weaver-Densford Hall W7-193,10,"Kirstein, Mark Noel"
4583,CP,3,F,10:00 AM,12:00 PM,Room TBA,10,"Brundage, Richard"
4584,CP,12,M,3:00 PM,4:30 PM,Room TBA,15,"Al-Kofahi, Mahmoud"
4585,CP,11,TTh,1:00 PM,2:15 PM,AHC ROOM TBA,14,"Finzel, Barry C.; Tretyakova, Natalia Yurievna"
4586,CP,10,F,2:30 PM,4:25 PM,AHC ROOM TBA,15,"Harki, Daniel A"
4587,CP,4,T,3:30 PM,5:00 PM,Moos Health Sci Tower 1-451,15,"Harki, Daniel A"
4588,CP,8,MW,12:20 PM,2:20 PM,AHC ROOM TBA,20,"Tretyakova, Natalia Yurievna"
4589,CP,8,M,10:10 AM,12:05 PM,Weaver-Densford Hall W7-193,20,"Kirstein, Mark Noel"
4590,CP,3,T,3:30 PM,5:00 PM,Moos Health Sci Tower 1-451,10,"Harki, Daniel A"
4591,CP,9,W,12:20 PM,1:10 PM,Moos Health Sci Tower 1-451,25,"Prabha, Swayam"
4592,CP,10,Th,4:40 PM,7:40 PM,Weaver-Densford Hall 3-150,18,"Sanderson, Landen C"
4593,CP,3,W,4:30 PM,6:00 PM,Weaver-Densford Hall W7-193,10,"Elmquist, William Frederick"
4594,CP,14,T,3:35 PM,5:30 PM,Weaver-Densford Hall W7-193,16,"Carlson PhD, Angeline M"
4595,CP,27,M,3:35 PM,5:30 PM,Moos Health Sci Tower 1-451,40,"Shim, Andrew"
4596,CP,10,Th,3:35 PM,5:00 PM,Weaver-Densford Hall W7-193,10,"Schommer, Jon C"
4597,CP,2,T,3:00 PM,4:15 PM,Moos Health Sci Tower 5-125,10,"Pang, Hongbo"
4598,CP,99,T,8:00 AM,4:30 PM,Moos Health Sci Tower 1-45001:25 PM 03:35 PM Th Moos Health Sci Tower 1-45101:25 PM 05:30 PM W Moos Health Sci Tower 1-45107:30 AM 05:00 PM T Virtual Space NOROOMREQD07:00 AM 06:00 PM Th Virtual Space NOROOMREQD09:00 AM 03:35 PM F Weaver-Densford Hall 7-13509:00 AM 05:00 PM F Weaver-Densford Hall 7-13508:00 AM 05:00 PM M Weaver-Densford Hall 7-13509:00 AM 04:30 PM M Weaver-Densford Hall 7-13509:00 AM 04:00 PM T Weaver-Densford Hall 7-13508:00 AM 12:05 PM Th Weaver-Densford Hall 7-13509:00 AM 03:35 PM Th Weaver-Densford Hall 7-13508:00 AM 03:35 PM W Weaver-Densford Hall 7-13509:00 AM 05:00 PM W Weaver-Densford Hall 7-13509:00 AM 12:05 PM W Weaver-Densford Hall 7-135,114,"Ranelli PhD, Paul L; Varin, Jason A"
4599,CP,103,M,1:25 PM,3:20 PM,Mayo Bldg & Additions Auditori11:15 AM 12:05 PM F Moos Health Sci Tower 1-45101:25 PM 03:20 PM M Moos Health Sci Tower 1-45101:25 PM 03:20 PM W Moos Health Sci Tower 1-45101:25 PM 03:20 PM M Weaver-Densford Hall 7-135,114,"Ferguson, David M; Rumbley, Jon N"
4600,CP,99,M,10:10 AM,12:05 PM,Moos Health Sci Tower 1-45010:10 AM 12:05 PM M Moos Health Sci Tower 1-45110:10 AM 12:05 PM Th Moos Health Sci Tower 1-45110:10 AM 12:05 PM M Weaver-Densford Hall 7-135,114,"Okoro, Olihe N; Schommer, Jon C"
4601,CP,99,M,8:25 AM,9:55 AM,Moos Health Sci Tower 1-45108:25 AM 09:55 AM W Moos Health Sci Tower 1-45108:25 AM 09:55 AM M Moos Health Sci Tower 5-12508:25 AM 09:55 AM M Weaver-Densford Hall 7-135,114,"Hager, Keri Daun; Isetts, Brian J"
4602,CP,104,F,9:05 AM,11:00 AM,Moos Health Sci Tower 1-45110:10 AM 12:05 PM W Moos Health Sci Tower 1-45103:35 PM 05:05 PM M Weaver-Densford Hall 7-135,114,"Johnson, Joseph L.; Sun, Calvin"
4603,CP,103,Th,8:00 AM,9:55 AM,Weaver-Densford Hall 7-135,114,"Chen, Jennifer; Olson, Tony"
4604,CP,27,T,1:25 PM,3:20 PM,Weaver-Densford Hall 3-150,26,"Chen, Jennifer; Olson, Tony"
4605,CP,22,T,3:35 PM,5:30 PM,Weaver-Densford Hall 3-150,28,"Chen, Jennifer; Olson, Tony"
4606,CP,28,T,8:00 AM,9:55 AM,Weaver-Densford Hall 3-150,28,"Chen, Jennifer; Olson, Tony"
4607,CP,26,T,10:10 AM,12:05 PM,Weaver-Densford Hall 3-150,26,"Chen, Jennifer; Olson, Tony"
4608,CP,104,Th,1:25 PM,2:15 PM,Moos Health Sci Tower 1-451,114,"Chen, Jennifer; Olson, Tony"
4609,CP,102,T,8:25 AM,9:55 AM,Moos Health Sci Tower 1-45108:00 AM 12:05 PM W Moos Health Sci Tower 1-45108:00 AM 04:30 PM F Room TBA08:00 AM 04:30 PM M Weaver-Densford Hall 7-13501:25 PM 04:30 PM W Weaver-Densford Hall 7-135,112,"Gaither, Caroline A; Lepp PhD, Gardner Austin"
4610,CP,104,M,8:00 AM,9:55 AM,Moos Health Sci Tower 1-45108:00 AM 09:55 AM Th Moos Health Sci Tower 1-45110:10 AM 12:05 PM Th Moos Health Sci Tower 1-45109:05 AM 11:00 AM T Weaver-Densford Hall 7-13510:10 AM 11:00 AM T Weaver-Densford Hall 7-13510:10 AM 12:05 PM Th Weaver-Densford Hall 7-135,112,"Johnson PhD, L'Aurelle Anna Lee; Mereddy, Venkatram R"
4611,CP,104,Th,3:35 PM,4:25 PM,Mayo Bldg & Additions Auditori11:15 AM 12:05 PM F Moos Health Sci Tower 1-45011:15 AM 12:05 PM M Moos Health Sci Tower 1-45103:35 PM 04:25 PM Th Moos Health Sci Tower 1-45111:15 AM 12:05 PM T Weaver-Densford Hall 7-13503:35 PM 04:25 PM Th Weaver-Densford Hall 7-135,112,"Finzel, Barry C.; Rumbley, Jon N"
4612,CP,105,M,1:25 PM,3:20 PM,Moos Health Sci Tower 1-45109:05 AM 11:00 AM T Weaver-Densford Hall 7-13510:10 AM 12:05 PM Th Weaver-Densford Hall 7-135,112,"Schullo-Feulner PharmD, Anne Marie"
4613,CP,104,F,10:10 AM,11:00 AM,Moos Health Sci Tower 1-45001:25 PM 03:20 PM Th Moos Health Sci Tower 1-45010:10 AM 11:00 AM M Moos Health Sci Tower 1-45101:25 PM 03:20 PM Th Weaver-Densford Hall 7-135,112,"Brown, Jacob T; Elmquist, William Frederick"
4614,CP,103,F,8:00 AM,9:55 AM,Moos Health Sci Tower 1-45108:00 AM 09:55 AM F Weaver-Densford Hall 7-135,112,"Chen, Jennifer; Rupnow, Nichole Marie; Van Hooser, Jared Collins"
4615,CP,28,W,1:25 PM,3:20 PM,Weaver-Densford Hall 3-150,28,"Chen, Jennifer; Rupnow, Nichole Marie; Van Hooser, Jared Collins"
4616,CP,19,W,3:35 PM,5:30 PM,Weaver-Densford Hall 3-150,28,"Chen, Jennifer; Rupnow, Nichole Marie; Van Hooser, Jared Collins"
4617,CP,28,W,8:00 AM,9:55 AM,Weaver-Densford Hall 3-150,28,"Chen, Jennifer; Rupnow, Nichole Marie; Van Hooser, Jared Collins"
4618,CP,28,W,10:10 AM,12:05 PM,Weaver-Densford Hall 3-150,28,"Chen, Jennifer; Rupnow, Nichole Marie; Van Hooser, Jared Collins"
4619,CP,106,Th,8:00 AM,12:05 PM,Moos Health Sci Tower 1-45008:00 AM 04:30 PM F Room TBA08:00 AM 04:30 PM M Weaver-Densford Hall 7-13501:25 PM 04:30 PM Th Weaver-Densford Hall 7-135,112,"Gaither, Caroline A; Lepp PhD, Gardner Austin"
4620,CP,105,T,8:00 AM,9:55 AM,Moos Health Sci Tower 1-45008:00 AM 09:55 AM T Moos Health Sci Tower 1-45108:00 AM 09:55 AM W Moos Health Sci Tower 1-45108:00 AM 09:55 AM T Weaver-Densford Hall 7-13508:00 AM 09:55 AM W Weaver-Densford Hall 7-135,112,"Fairbanks, Carolyn Ann; Klein, Amanda Helen"
4621,CP,105,T,1:25 PM,2:15 PM,Weaver-Densford Hall 7-135,112,"Kim, Nam Chul; Panyam PhD, Jayanth"
4622,CP,105,W,10:10 AM,12:05 PM,Moos Health Sci Tower 1-45010:10 AM 12:05 PM F Moos Health Sci Tower 1-45110:10 AM 12:05 PM W Moos Health Sci Tower 1-45110:10 AM 12:05 PM F Weaver-Densford Hall 7-13510:10 AM 12:05 PM W Weaver-Densford Hall 7-135,112,"Hirsch, Elizabeth B; Ranelli PhD, Paul L"
4623,CP,105,Th,10:10 AM,12:05 PM,Moos Health Sci Tower 1-450,112,"Chen, Jennifer; Schweiss, Sarah Kathryne; Swanson, Stephanie Lynn"
4624,CP,23,M,8:00 AM,9:55 AM,Weaver-Densford Hall 3-150,28,"Chen, Jennifer; Schweiss, Sarah Kathryne; Swanson, Stephanie Lynn"
4625,CP,28,M,10:10 AM,12:05 PM,Weaver-Densford Hall 3-150,28,"Chen, Jennifer; Schweiss, Sarah Kathryne; Swanson, Stephanie Lynn"
4626,CP,28,M,1:25 PM,3:20 PM,Weaver-Densford Hall 3-150,28,"Chen, Jennifer; Schweiss, Sarah Kathryne; Swanson, Stephanie Lynn"
4627,CP,26,M,3:35 PM,5:30 PM,Weaver-Densford Hall 3-150,28,"Chen, Jennifer; Schweiss, Sarah Kathryne; Swanson, Stephanie Lynn"
4628,CP,105,F,8:00 AM,9:55 AM,Moos Health Sci Tower 1-45008:00 AM 09:55 AM Th Moos Health Sci Tower 1-450,112,"Larson, Tom Alan; Swanoski PharmD, Michael T"
4629,CP,105,T,10:10 AM,12:05 PM,Moos Health Sci Tower 1-45001:25 PM 03:20 PM Th Moos Health Sci Tower 1-450,112,"Kotlyar, Michael; Schneiderhan PharmD, Mark E"
4630,CP,102,F,1:25 PM,3:20 PM,Moos Health Sci Tower 1-45101:25 PM 03:20 PM F Weaver-Densford Hall 7-135,112,"Hager, Keri Daun; Langworthy, Diana"
4631,CP,22,W,3:35 PM,4:25 PM,Weaver-Densford Hall W7-193,30,"Huang, R. Stephanie Stephanie"
4632,CP,22,W,1:25 PM,3:20 PM,Moos Health Sci Tower 1-45101:25 PM 03:20 PM W Weaver-Densford Hall 7-135,100,"Fierke, Kerry K.; Janke PhD, Kristin Kari; Sorensen, Todd D."
4633,CP,10,T,2:30 PM,4:25 PM,Virtual Space NOROOMREQD02:30 PM 04:25 PM T Weaver-Densford Hall 7-135,30,"Fierke, Kerry K.; Janke PhD, Kristin Kari; Sorensen, Todd D."
4634,CP,32,M,8:00 AM,9:55 AM,Moos Health Sci Tower 5-125,38,"Swanoski PharmD, Michael T; Westberg, Sarah M."
4635,CP,32,M,12:20 PM,1:10 PM,Moos Health Sci Tower 1-45105:00 PM 10:00 PM T Moos Health Sci Tower 1-450,32,"Austin, Robin R; Pfeiffer, Jeanne; Philbrick, Ann"
4636,CP,99,F,1:25 PM,3:20 PM,Moos Health Sci Tower 1-451,114,"Garza, Oscar W; Palombi, Laura Claire"
